id,code,configuration_attribute_value_code,measurement_basis_code,second_row_state_code,third_row_state_code,compartment_code,spare_wheel_state_code,tyre_repair_kit_state_code,double_floor_state_code,notes
289,cargo_context_sandero_iii_essential_tce100_manual_boot_capacity_minimum_ordinary_litre_20260202,sandero_iii_essential_tce100_manual_boot_capacity_minimum_ordinary_litre_20260202,ordinary_litre,upright,,main_luggage_compartment,,,,Official brochure page 20; exact context for Minimalna pojemność bagażnika — 410 litrów. Empty optional fields mean not stated.
290,cargo_context_sandero_iii_essential_tce100_manual_boot_capacity_maximum_vda_iso3832_20260202,sandero_iii_essential_tce100_manual_boot_capacity_maximum_vda_iso3832_20260202,vda_iso_3832,folded,,source_stated_total,,,,Official brochure page 20; exact context for Maksymalna pojemność bagażnika — 1108 dm3 według normy ISO 3832. Empty optional fields mean not stated.
291,cargo_context_sandero_iii_essential_tce100_manual_boot_capacity_maximum_ordinary_litre_20260202,sandero_iii_essential_tce100_manual_boot_capacity_maximum_ordinary_litre_20260202,ordinary_litre,folded,,source_stated_total,,,,Official brochure page 20; exact context for Maksymalna pojemność bagażnika — 1455 litrów. Empty optional fields mean not stated.
292,cargo_context_sandero_iii_essential_tce100_manual_boot_capacity_underfloor_vda_iso3832_20260202,sandero_iii_essential_tce100_manual_boot_capacity_underfloor_vda_iso3832_20260202,vda_iso_3832,,,underfloor_compartment,,,,Official brochure page 20; exact context for Pojemność schowka pod podłogą — 78 dm3 według normy ISO 3832. Empty optional fields mean not stated.
293,cargo_context_sandero_iii_expression_tce100_manual_boot_capacity_minimum_vda_iso3832_20260202,sandero_iii_expression_tce100_manual_boot_capacity_minimum_vda_iso3832_20260202,vda_iso_3832,upright,,main_luggage_compartment,,,,Official brochure page 20; exact context for Minimalna pojemność bagażnika — 328 dm3 według normy ISO 3832. Empty optional fields mean not stated.
294,cargo_context_sandero_iii_expression_tce100_manual_boot_capacity_minimum_ordinary_litre_20260202,sandero_iii_expression_tce100_manual_boot_capacity_minimum_ordinary_litre_20260202,ordinary_litre,upright,,main_luggage_compartment,,,,Official brochure page 20; exact context for Minimalna pojemność bagażnika — 410 litrów. Empty optional fields mean not stated.
295,cargo_context_sandero_iii_expression_tce100_manual_boot_capacity_maximum_vda_iso3832_20260202,sandero_iii_expression_tce100_manual_boot_capacity_maximum_vda_iso3832_20260202,vda_iso_3832,folded,,source_stated_total,,,,Official brochure page 20; exact context for Maksymalna pojemność bagażnika — 1108 dm3 według normy ISO 3832. Empty optional fields mean not stated.
296,cargo_context_sandero_iii_expression_tce100_manual_boot_capacity_maximum_ordinary_litre_20260202,sandero_iii_expression_tce100_manual_boot_capacity_maximum_ordinary_litre_20260202,ordinary_litre,folded,,source_stated_total,,,,Official brochure page 20; exact context for Maksymalna pojemność bagażnika — 1455 litrów. Empty optional fields mean not stated.
297,cargo_context_sandero_iii_expression_tce100_manual_boot_capacity_underfloor_vda_iso3832_20260202,sandero_iii_expression_tce100_manual_boot_capacity_underfloor_vda_iso3832_20260202,vda_iso_3832,,,underfloor_compartment,,,,Official brochure page 20; exact context for Pojemność schowka pod podłogą — 78 dm3 według normy ISO 3832. Empty optional fields mean not stated.
298,cargo_context_sandero_iii_journey_tce100_manual_boot_capacity_minimum_vda_iso3832_20260202,sandero_iii_journey_tce100_manual_boot_capacity_minimum_vda_iso3832_20260202,vda_iso_3832,upright,,main_luggage_compartment,,,,Official brochure page 20; exact context for Minimalna pojemność bagażnika — 328 dm3 według normy ISO 3832. Empty optional fields mean not stated.
299,cargo_context_sandero_iii_journey_tce100_manual_boot_capacity_minimum_ordinary_litre_20260202,sandero_iii_journey_tce100_manual_boot_capacity_minimum_ordinary_litre_20260202,ordinary_litre,upright,,main_luggage_compartment,,,,Official brochure page 20; exact context for Minimalna pojemność bagażnika — 410 litrów. Empty optional fields mean not stated.
300,cargo_context_sandero_iii_journey_tce100_manual_boot_capacity_maximum_vda_iso3832_20260202,sandero_iii_journey_tce100_manual_boot_capacity_maximum_vda_iso3832_20260202,vda_iso_3832,folded,,source_stated_total,,,,Official brochure page 20; exact context for Maksymalna pojemność bagażnika — 1108 dm3 według normy ISO 3832. Empty optional fields mean not stated.
301,cargo_context_sandero_iii_journey_tce100_manual_boot_capacity_maximum_ordinary_litre_20260202,sandero_iii_journey_tce100_manual_boot_capacity_maximum_ordinary_litre_20260202,ordinary_litre,folded,,source_stated_total,,,,Official brochure page 20; exact context for Maksymalna pojemność bagażnika — 1455 litrów. Empty optional fields mean not stated.
302,cargo_context_sandero_iii_journey_tce100_manual_boot_capacity_underfloor_vda_iso3832_20260202,sandero_iii_journey_tce100_manual_boot_capacity_underfloor_vda_iso3832_20260202,vda_iso_3832,,,underfloor_compartment,,,,Official brochure page 20; exact context for Pojemność schowka pod podłogą — 78 dm3 według normy ISO 3832. Empty optional fields mean not stated.
303,cargo_context_sandero_stepway_iii_essential_tce110_manual_boot_capacity_minimum_vda_iso3832_20260202,sandero_stepway_iii_essential_tce110_manual_boot_capacity_minimum_vda_iso3832_20260202,vda_iso_3832,upright,,main_luggage_compartment,,,,Official brochure page 20; exact context for Minimalna pojemność bagażnika — 328 dm3 według normy ISO 3832. Empty optional fields mean not stated.
304,cargo_context_sandero_stepway_iii_essential_tce110_manual_boot_capacity_minimum_ordinary_litre_20260202,sandero_stepway_iii_essential_tce110_manual_boot_capacity_minimum_ordinary_litre_20260202,ordinary_litre,upright,,main_luggage_compartment,,,,Official brochure page 20; exact context for Minimalna pojemność bagażnika — 410 litrów. Empty optional fields mean not stated.
305,cargo_context_sandero_stepway_iii_essential_tce110_manual_boot_capacity_maximum_vda_iso3832_20260202,sandero_stepway_iii_essential_tce110_manual_boot_capacity_maximum_vda_iso3832_20260202,vda_iso_3832,folded,,source_stated_total,,,,Official brochure page 20; exact context for Maksymalna pojemność bagażnika — 1108 dm3 według normy ISO 3832. Empty optional fields mean not stated.
306,cargo_context_sandero_stepway_iii_essential_tce110_manual_boot_capacity_maximum_ordinary_litre_20260202,sandero_stepway_iii_essential_tce110_manual_boot_capacity_maximum_ordinary_litre_20260202,ordinary_litre,folded,,source_stated_total,,,,Official brochure page 20; exact context for Maksymalna pojemność bagażnika — 1455 litrów. Empty optional fields mean not stated.
307,cargo_context_sandero_stepway_iii_essential_tce110_manual_boot_capacity_underfloor_vda_iso3832_20260202,sandero_stepway_iii_essential_tce110_manual_boot_capacity_underfloor_vda_iso3832_20260202,vda_iso_3832,,,underfloor_compartment,,,,Official brochure page 20; exact context for Pojemność schowka pod podłogą — 78 dm3 według normy ISO 3832. Empty optional fields mean not stated.
308,cargo_context_sandero_stepway_iii_expression_tce110_manual_boot_capacity_minimum_vda_iso3832_20260202,sandero_stepway_iii_expression_tce110_manual_boot_capacity_minimum_vda_iso3832_20260202,vda_iso_3832,upright,,main_luggage_compartment,,,,Official brochure page 20; exact context for Minimalna pojemność bagażnika — 328 dm3 według normy ISO 3832. Empty optional fields mean not stated.
309,cargo_context_sandero_stepway_iii_expression_tce110_manual_boot_capacity_minimum_ordinary_litre_20260202,sandero_stepway_iii_expression_tce110_manual_boot_capacity_minimum_ordinary_litre_20260202,ordinary_litre,upright,,main_luggage_compartment,,,,Official brochure page 20; exact context for Minimalna pojemność bagażnika — 410 litrów. Empty optional fields mean not stated.
310,cargo_context_sandero_stepway_iii_expression_tce110_manual_boot_capacity_maximum_vda_iso3832_20260202,sandero_stepway_iii_expression_tce110_manual_boot_capacity_maximum_vda_iso3832_20260202,vda_iso_3832,folded,,source_stated_total,,,,Official brochure page 20; exact context for Maksymalna pojemność bagażnika — 1108 dm3 według normy ISO 3832. Empty optional fields mean not stated.
311,cargo_context_sandero_stepway_iii_expression_tce110_manual_boot_capacity_maximum_ordinary_litre_20260202,sandero_stepway_iii_expression_tce110_manual_boot_capacity_maximum_ordinary_litre_20260202,ordinary_litre,folded,,source_stated_total,,,,Official brochure page 20; exact context for Maksymalna pojemność bagażnika — 1455 litrów. Empty optional fields mean not stated.
312,cargo_context_sandero_stepway_iii_expression_tce110_manual_boot_capacity_underfloor_vda_iso3832_20260202,sandero_stepway_iii_expression_tce110_manual_boot_capacity_underfloor_vda_iso3832_20260202,vda_iso_3832,,,underfloor_compartment,,,,Official brochure page 20; exact context for Pojemność schowka pod podłogą — 78 dm3 według normy ISO 3832. Empty optional fields mean not stated.
313,cargo_context_sandero_stepway_iii_extreme_tce110_manual_boot_capacity_minimum_vda_iso3832_20260202,sandero_stepway_iii_extreme_tce110_manual_boot_capacity_minimum_vda_iso3832_20260202,vda_iso_3832,upright,,main_luggage_compartment,,,,Official brochure page 20; exact context for Minimalna pojemność bagażnika — 328 dm3 według normy ISO 3832. Empty optional fields mean not stated.
314,cargo_context_sandero_stepway_iii_extreme_tce110_manual_boot_capacity_minimum_ordinary_litre_20260202,sandero_stepway_iii_extreme_tce110_manual_boot_capacity_minimum_ordinary_litre_20260202,ordinary_litre,upright,,main_luggage_compartment,,,,Official brochure page 20; exact context for Minimalna pojemność bagażnika — 410 litrów. Empty optional fields mean not stated.
315,cargo_context_sandero_stepway_iii_extreme_tce110_manual_boot_capacity_maximum_vda_iso3832_20260202,sandero_stepway_iii_extreme_tce110_manual_boot_capacity_maximum_vda_iso3832_20260202,vda_iso_3832,folded,,source_stated_total,,,,Official brochure page 20; exact context for Maksymalna pojemność bagażnika — 1108 dm3 według normy ISO 3832. Empty optional fields mean not stated.
316,cargo_context_sandero_stepway_iii_extreme_tce110_manual_boot_capacity_maximum_ordinary_litre_20260202,sandero_stepway_iii_extreme_tce110_manual_boot_capacity_maximum_ordinary_litre_20260202,ordinary_litre,folded,,source_stated_total,,,,Official brochure page 20; exact context for Maksymalna pojemność bagażnika — 1455 litrów. Empty optional fields mean not stated.
317,cargo_context_sandero_stepway_iii_extreme_tce110_manual_boot_capacity_underfloor_vda_iso3832_20260202,sandero_stepway_iii_extreme_tce110_manual_boot_capacity_underfloor_vda_iso3832_20260202,vda_iso_3832,,,underfloor_compartment,,,,Official brochure page 20; exact context for Pojemność schowka pod podłogą — 78 dm3 według normy ISO 3832. Empty optional fields mean not stated.
318,cargo_context_spring_essential_electric70_automatic_boot_capacity_20260219,spring_essential_electric70_automatic_boot_capacity_20260219,vda_iso_3832,upright,,main_luggage_compartment,,,,Official Spring brochure page 21; exact ISO 3832 minimum luggage context. Empty optional fields mean not stated.
319,cargo_context_spring_expression_electric70_automatic_boot_capacity_20260219,spring_expression_electric70_automatic_boot_capacity_20260219,vda_iso_3832,upright,,main_luggage_compartment,,,,Official Spring brochure page 21; exact ISO 3832 minimum luggage context. Empty optional fields mean not stated.
320,cargo_context_spring_extreme_electric100_automatic_boot_capacity_20260219,spring_extreme_electric100_automatic_boot_capacity_20260219,vda_iso_3832,upright,,main_luggage_compartment,,,,Official Spring brochure page 21; exact ISO 3832 minimum luggage context. Empty optional fields mean not stated.
321,cargo_context_sandero_iii_essential_tce100_manual_boot_capacity_all_20260809_cargo_upright_spare_vda_321,sandero_iii_essential_tce100_manual_boot_capacity_all_20260809_cargo_upright_spare_vda,vda_iso_3832,upright,,main_luggage_compartment,present,,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
322,cargo_context_sandero_iii_essential_tce100_manual_boot_capacity_all_20260809_cargo_upright_kit_vda_322,sandero_iii_essential_tce100_manual_boot_capacity_all_20260809_cargo_upright_kit_vda,vda_iso_3832,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
323,cargo_context_sandero_iii_essential_tce100_manual_boot_capacity_all_20260809_cargo_upright_kit_litre_323,sandero_iii_essential_tce100_manual_boot_capacity_all_20260809_cargo_upright_kit_litre,ordinary_litre,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
324,cargo_context_sandero_iii_essential_tce100_manual_boot_capacity_all_20260809_cargo_folded_spare_vda_324,sandero_iii_essential_tce100_manual_boot_capacity_all_20260809_cargo_folded_spare_vda,vda_iso_3832,folded,,source_stated_total,present,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
325,cargo_context_sandero_iii_essential_tce100_manual_boot_capacity_all_20260809_cargo_folded_kit_vda_325,sandero_iii_essential_tce100_manual_boot_capacity_all_20260809_cargo_folded_kit_vda,vda_iso_3832,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
326,cargo_context_sandero_iii_essential_tce100_manual_boot_capacity_all_20260809_cargo_folded_kit_litre_326,sandero_iii_essential_tce100_manual_boot_capacity_all_20260809_cargo_folded_kit_litre,ordinary_litre,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
327,cargo_context_sandero_iii_expression_tce100_manual_boot_capacity_all_20260809_cargo_upright_spare_vda_327,sandero_iii_expression_tce100_manual_boot_capacity_all_20260809_cargo_upright_spare_vda,vda_iso_3832,upright,,main_luggage_compartment,present,,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
328,cargo_context_sandero_iii_expression_tce100_manual_boot_capacity_all_20260809_cargo_upright_kit_vda_328,sandero_iii_expression_tce100_manual_boot_capacity_all_20260809_cargo_upright_kit_vda,vda_iso_3832,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
329,cargo_context_sandero_iii_expression_tce100_manual_boot_capacity_all_20260809_cargo_upright_kit_litre_329,sandero_iii_expression_tce100_manual_boot_capacity_all_20260809_cargo_upright_kit_litre,ordinary_litre,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
330,cargo_context_sandero_iii_expression_tce100_manual_boot_capacity_all_20260809_cargo_folded_spare_vda_330,sandero_iii_expression_tce100_manual_boot_capacity_all_20260809_cargo_folded_spare_vda,vda_iso_3832,folded,,source_stated_total,present,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
331,cargo_context_sandero_iii_expression_tce100_manual_boot_capacity_all_20260809_cargo_folded_kit_vda_331,sandero_iii_expression_tce100_manual_boot_capacity_all_20260809_cargo_folded_kit_vda,vda_iso_3832,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
332,cargo_context_sandero_iii_expression_tce100_manual_boot_capacity_all_20260809_cargo_folded_kit_litre_332,sandero_iii_expression_tce100_manual_boot_capacity_all_20260809_cargo_folded_kit_litre,ordinary_litre,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
333,cargo_context_sandero_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_upright_spare_vda_333,sandero_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_upright_spare_vda,vda_iso_3832,upright,,main_luggage_compartment,present,,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
334,cargo_context_sandero_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_vda_334,sandero_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_vda,vda_iso_3832,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
335,cargo_context_sandero_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_litre_335,sandero_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_litre,ordinary_litre,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
336,cargo_context_sandero_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_folded_spare_vda_336,sandero_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_folded_spare_vda,vda_iso_3832,folded,,source_stated_total,present,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
337,cargo_context_sandero_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_vda_337,sandero_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_vda,vda_iso_3832,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
338,cargo_context_sandero_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_litre_338,sandero_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_litre,ordinary_litre,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
339,cargo_context_sandero_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_spare_vda_339,sandero_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_spare_vda,vda_iso_3832,upright,,main_luggage_compartment,present,,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
340,cargo_context_sandero_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_kit_vda_340,sandero_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_kit_vda,vda_iso_3832,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
341,cargo_context_sandero_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_kit_litre_341,sandero_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_kit_litre,ordinary_litre,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
342,cargo_context_sandero_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_spare_vda_342,sandero_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_spare_vda,vda_iso_3832,folded,,source_stated_total,present,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
343,cargo_context_sandero_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_kit_vda_343,sandero_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_kit_vda,vda_iso_3832,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
344,cargo_context_sandero_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_kit_litre_344,sandero_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_kit_litre,ordinary_litre,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
345,cargo_context_sandero_iii_journey_tce100_manual_boot_capacity_all_20260809_cargo_upright_spare_vda_345,sandero_iii_journey_tce100_manual_boot_capacity_all_20260809_cargo_upright_spare_vda,vda_iso_3832,upright,,main_luggage_compartment,present,,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
346,cargo_context_sandero_iii_journey_tce100_manual_boot_capacity_all_20260809_cargo_upright_kit_vda_346,sandero_iii_journey_tce100_manual_boot_capacity_all_20260809_cargo_upright_kit_vda,vda_iso_3832,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
347,cargo_context_sandero_iii_journey_tce100_manual_boot_capacity_all_20260809_cargo_upright_kit_litre_347,sandero_iii_journey_tce100_manual_boot_capacity_all_20260809_cargo_upright_kit_litre,ordinary_litre,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
348,cargo_context_sandero_iii_journey_tce100_manual_boot_capacity_all_20260809_cargo_folded_spare_vda_348,sandero_iii_journey_tce100_manual_boot_capacity_all_20260809_cargo_folded_spare_vda,vda_iso_3832,folded,,source_stated_total,present,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
349,cargo_context_sandero_iii_journey_tce100_manual_boot_capacity_all_20260809_cargo_folded_kit_vda_349,sandero_iii_journey_tce100_manual_boot_capacity_all_20260809_cargo_folded_kit_vda,vda_iso_3832,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
350,cargo_context_sandero_iii_journey_tce100_manual_boot_capacity_all_20260809_cargo_folded_kit_litre_350,sandero_iii_journey_tce100_manual_boot_capacity_all_20260809_cargo_folded_kit_litre,ordinary_litre,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
351,cargo_context_sandero_iii_journey_ecog120_manual_boot_capacity_all_20260809_cargo_upright_spare_vda_351,sandero_iii_journey_ecog120_manual_boot_capacity_all_20260809_cargo_upright_spare_vda,vda_iso_3832,upright,,main_luggage_compartment,present,,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
352,cargo_context_sandero_iii_journey_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_vda_352,sandero_iii_journey_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_vda,vda_iso_3832,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
353,cargo_context_sandero_iii_journey_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_litre_353,sandero_iii_journey_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_litre,ordinary_litre,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
354,cargo_context_sandero_iii_journey_ecog120_manual_boot_capacity_all_20260809_cargo_folded_spare_vda_354,sandero_iii_journey_ecog120_manual_boot_capacity_all_20260809_cargo_folded_spare_vda,vda_iso_3832,folded,,source_stated_total,present,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
355,cargo_context_sandero_iii_journey_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_vda_355,sandero_iii_journey_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_vda,vda_iso_3832,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
356,cargo_context_sandero_iii_journey_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_litre_356,sandero_iii_journey_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_litre,ordinary_litre,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
357,cargo_context_sandero_iii_journey_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_spare_vda_357,sandero_iii_journey_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_spare_vda,vda_iso_3832,upright,,main_luggage_compartment,present,,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
358,cargo_context_sandero_iii_journey_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_kit_vda_358,sandero_iii_journey_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_kit_vda,vda_iso_3832,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
359,cargo_context_sandero_iii_journey_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_kit_litre_359,sandero_iii_journey_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_kit_litre,ordinary_litre,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
360,cargo_context_sandero_iii_journey_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_spare_vda_360,sandero_iii_journey_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_spare_vda,vda_iso_3832,folded,,source_stated_total,present,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
361,cargo_context_sandero_iii_journey_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_kit_vda_361,sandero_iii_journey_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_kit_vda,vda_iso_3832,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
362,cargo_context_sandero_iii_journey_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_kit_litre_362,sandero_iii_journey_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_kit_litre,ordinary_litre,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
363,cargo_context_sandero_stepway_iii_essential_tce110_manual_boot_capacity_all_20260809_cargo_upright_spare_vda_363,sandero_stepway_iii_essential_tce110_manual_boot_capacity_all_20260809_cargo_upright_spare_vda,vda_iso_3832,upright,,main_luggage_compartment,present,,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
364,cargo_context_sandero_stepway_iii_essential_tce110_manual_boot_capacity_all_20260809_cargo_upright_kit_vda_364,sandero_stepway_iii_essential_tce110_manual_boot_capacity_all_20260809_cargo_upright_kit_vda,vda_iso_3832,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
365,cargo_context_sandero_stepway_iii_essential_tce110_manual_boot_capacity_all_20260809_cargo_upright_kit_litre_365,sandero_stepway_iii_essential_tce110_manual_boot_capacity_all_20260809_cargo_upright_kit_litre,ordinary_litre,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
366,cargo_context_sandero_stepway_iii_essential_tce110_manual_boot_capacity_all_20260809_cargo_folded_spare_vda_366,sandero_stepway_iii_essential_tce110_manual_boot_capacity_all_20260809_cargo_folded_spare_vda,vda_iso_3832,folded,,source_stated_total,present,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
367,cargo_context_sandero_stepway_iii_essential_tce110_manual_boot_capacity_all_20260809_cargo_folded_kit_vda_367,sandero_stepway_iii_essential_tce110_manual_boot_capacity_all_20260809_cargo_folded_kit_vda,vda_iso_3832,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
368,cargo_context_sandero_stepway_iii_essential_tce110_manual_boot_capacity_all_20260809_cargo_folded_kit_litre_368,sandero_stepway_iii_essential_tce110_manual_boot_capacity_all_20260809_cargo_folded_kit_litre,ordinary_litre,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
